Date,NIFTY_Open,NIFTY_High,NIFTY_Low,NIFTY_Close,NIFTY_Volume,USDINR_Open,USDINR_High,USDINR_Low,USDINR_Close,USDINR_Volume,BANKNIFTY_Open,BANKNIFTY_High,BANKNIFTY_Low,BANKNIFTY_Close,BANKNIFTY_Volume,MIDCAP_Open,MIDCAP_High,MIDCAP_Low,MIDCAP_Close,MIDCAP_Volume,NIFTY_ret1d,NIFTY_ret2d,USDINR_ret1d,USDINR_ret2d,BANKNIFTY_ret1d,BANKNIFTY_ret2d,MIDCAP_ret1d,MIDCAP_ret2d,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,NIFTY_lag1,NIFTY_lag2,NIFTY_lag3,NIFTY_MA_5,NIFTY_MA_10,NIFTY_MA_20,NIFTY_MA_Cross,NIFTY_EMA_5,NIFTY_EMA_20,NIFTY_EMA_diff,NIFTY_ret3d,NIFTY_ret5d,NIFTY_ret10d,NIFTY_Momentum_10,NIFTY_STD_5,RET_std_5d,ATR_14,Bollinger_Upper,Bollinger_Lower,Bollinger_Width,NIFTY_Volume_Change_3d,NIFTY_Volume_Change_5d,NIFTY_Volume_Change,OBV,VWAP,VWAP_diff,NIFTY_vs_BANKNIFTY,NIFTY_REL,DayOfWeek,Target_ret,Target_dir
2017-09-26,9875.25,9891.349609,9813,9871.5,190900,65.26499939,65.50669861,65.06999969,65.26509857,0,24105.59961,24236.94922,24017.40039,24199.15039,0,4709.049805,4772.649902,4689.450195,4748.399902,0,-0.00011138,-0.009323229,0.005765048,0.007141708,0.001411113,-0.006963776,0.007896015,-0.006319883,640631.623,207900,0.020939007,-5265479.763,-1481628.366,-722577.6903,27182.43764,10037.9224,47.79793113,1316.650267,9996.422559,10208.24842,9784.596694,4.238033424,0.205129119,0,0,10057.92168,10136.72676,9979.116602,1.56702509,-0.682802455,0,1,9783.75,10178.9502,9981.350098,3.953416265,0.222039364,89.22183747,1.173380376,22.3646907,44.96873751,-22.60404681,10051.8833,9958.003869,10001.42665,9979.061955,0.823150546,0.955830345,-0.132679799,0.064436672,24.38474303,9.627246094,12.79119627,12.23813154,0.553064727,9995.975098,9959.524902,9977.75,9932.25,27.4187507,18.65812228,19.21695428,33.57157189,-97.67349092,9899.262207,9793.299805,80,4,76,9999.156341,10160.09209,0,0,41.22144294,0,0,0.263138698,7.294322147,45.14833504,15.98578188,19.72779587,-84.01421812,61.72570083,-0.637152292,0.224116162,0.4506521,-0.226535938,2.020243614,1.315775831,0.704467784,10034.88957,-0.011137992,-0.011138613,17.58154441,9872.599609,9964.400391,10121.90039,9994.310156,10052.35,9996.422559,-2.112402344,9959.353797,9991.941907,-32.58811022,-0.024738476,-0.027203592,-0.021950729,-221.5498047,130.9882706,0.00672151,72.52504185,10258.3991,9734.446017,523.9530823,-0.004692388,0.018133333,0.862240289,-84900,9858.616536,12.88346354,-0.001522493,0.407927545,1,-0.013751709,0
2017-09-27,9920.599609,9921.049805,9714.400391,9735.75,200100,65.45050049,65.77999878,65.33499908,65.34999847,0,24308.69922,24331.84961,23766.59961,23812.94922,0,4774.5,4780.100098,4624.649902,4641.649902,0,-0.013751709,-0.013861558,0.001300847,0.007073394,-0.015959286,-0.014570694,-0.022481257,-0.014762755,481877.56,7800,0.014010368,-8393779.082,-3557727.023,-1037948.533,24430.72058,10027.01787,40.97475868,1316.650267,9993.407568,10217.8937,9768.921434,4.492684468,-0.073883034,0,1,10027.81501,10120.40505,9935.224967,1.846664283,-1.077194531,0,1,9714.400391,10178.9502,9946.675293,4.64856258,0.045957633,100.9645951,1.602970252,-0.485531666,35.87788367,-36.36341534,10029.35832,9954.094238,9960.553316,9961.038848,0.743343577,0.96468911,-0.221345533,0.053579717,24.64689851,99.64223633,9.873855565,12.60436943,-2.730513862,9946.675293,9946.675293,9946.675293,9932.25,13.70937535,20.00248012,16.25760925,35.74937592,-142.3394896,9899.262207,9793.299805,76,100,-24,9999.156341,10139.26657,0,0,33.60869468,0,0,0.081510323,0.361927002,35.80711572,4.595763287,12.05475992,-95.40423671,2.083941291,-2.701363775,-0.004874308,0.359546819,-0.364421126,1.823204735,1.417261612,0.405943123,9964.912077,-1.375170947,-1.384714012,15.96459717,9871.5,9872.599609,9964.400391,9913.230078,10017.99502,9993.407568,-80.17749023,9884.819198,9967.542678,-82.72347996,-0.022946729,-0.039975779,-0.03408469,-343.5498047,142.3491419,0.006912249,83.88218471,10278.10585,9708.709285,569.3965674,-0.116946161,0.003510532,1.048192771,-285000,9790.400065,-54.6500651,0.002207577,0.408842681,2,0.003410132,1
2017-09-28,9736.400391,9789.200195,9687.549805,9768.950195,385000,65.52500153,65.88999939,65.37999725,65.52500153,0,23804.05078,24074.19922,23611.09961,24008.15039,0,4649.100098,4676,4601.149902,4658.649902,0,0.003410132,-0.010388472,0.002677935,0.003982266,0.00819727,-0.007892839,0.003662491,-0.018901104,713484.1505,392800,0.063533595,-5368657.043,-2095056.733,-1181940.019,25743.62151,9996.400019,38.0887435,1316.650267,9987.635059,10228.38482,9746.885299,4.820956276,0.045825376,0,0,9993.223372,10090.36341,9896.083333,1.944118238,-0.654380723,0,1,9687.549805,10178.9502,9933.25,4.920087566,0.165649829,101.0331747,1.892295468,-15.73414578,25.55547778,-41.28962356,10002.35002,9954.655799,9931.075913,9946.810059,0.736150493,1.062169651,-0.326019158,0.040549854,24.85770754,91.66474609,7.155541444,12.49115941,-5.335617963,9933.25,9933.25,9933.25,9932.25,6.854687675,21.4284844,15.03138578,35.0453074,-155.9789598,9898.187256,9793.299805,72,100,-28,9999.156341,10105.27727,0,0,36.68825048,0.093245688,0.031081896,0.010360632,-4.167413407,40.1189964,16.56498289,12.38217602,-83.43501711,-63.84326746,-3.211116715,-0.158182831,0.256000889,-0.41418372,8.520410264,2.837891342,5.682518922,9928.215645,0.341013228,0.340433096,16.36005179,9735.75,9871.5,9872.599609,9842.640039,9986.230078,9987.635059,-144.9950195,9846.196197,9948.629108,-102.4329111,-0.010498695,-0.034869953,-0.03149222,-317.6494141,91.39437884,0.008360251,87.55008371,10170.42382,9804.846301,365.5775154,0.738934056,1.00729927,1.924037981,100000,9748.566732,20.38346354,-0.004787138,0.406901408,3,0.002011415,1
2017-09-29,9814.299805,9854,9775.349609,9788.599609,196300,65.46299744,65.47499847,65.23999786,65.36000061,0,24114,24227.44922,24004.80078,24053,0,4682.350098,4730.25,4677.799805,4687.5,0,0.002011415,0.005428407,-0.002518137,0.000153055,0.001868099,0.010080683,0.006192802,0.009877974,583324.3179,589100,-0.031144827,-4050680.325,3057060.338,-1112526.438,26138.46229,9983.853309,38.48528857,1319.298597,9981.17002,10235.61785,9726.722192,5.098557128,0.121591562,0,0,9965.681641,10063.53672,9867.826563,1.963841143,-0.404817791,0,1,9687.549805,10178.9502,9933.25,4.923274422,0.205636395,99.43483768,2.121645475,-25.93428454,15.25752532,-41.19180986,9978.125,9955.54233,9909.156481,9935.090766,0.778815289,1.075506172,-0.296690884,0.02693497,25.00294934,105.4295898,4.750743677,11.91898285,-7.168239176,9933.25,9933.25,9933.25,9932.25,3.427343838,21.81573979,18.92333348,32.81514628,-110.5457179,9869.687256,9793.299805,68,96,-28,9999.156341,10063.50453,0,0,38.50628144,0.14829374,0.080513142,0.037198346,-7.215961354,38.72470289,20.56363947,13.90812855,-79.43636053,-102.2594439,-2.884130852,-0.261037218,0.152593267,-0.413630485,6.676975194,3.605708112,3.071267081,9906.236409,0.201141511,0.200939493,16.59410016,9768.950195,9735.75,9871.5,9807.479883,9956.55,9981.17002,-173.6901367,9826.997335,9933.388204,-106.390869,-0.008397953,-0.017642886,-0.029428755,-296.8007813,61.89776213,0.007538868,88.8929269,10104.96554,9857.374495,247.5910485,0.028287061,-0.133715799,0.50987013,296300,9805.983073,-17.38346354,0.000143316,0.406959615,4,0.00724316,1
2017-10-03,9893.299805,9895.400391,9831.049805,9859.5,162800,65.3030014,65.68000031,65.3030014,65.57170105,0,24200.59961,24226.80078,24007.25,24103.40039,0,4731.549805,4750.649902,4705.149902,4723.649902,0,0.00724316,0.009269144,0.003238991,0.000712698,0.002095389,0.003967403,0.007711979,0.01395254,564476.1321,751900,-0.065382503,-1823071.194,1919066.216,-1149648.063,27317.6487,9971.920722,38.00856868,1328.854487,9975.425,10235.35428,9715.495723,5.211392544,0.277006651,0,0,9936.67666,10036.92676,9836.426563,2.017779205,0.115079377,0,0,9687.549805,10178.9502,9933.25,4.926109821,0.349918719,100.171432,2.25802348,-27.97442723,6.611134806,-34.58556204,9959.200033,9955.811561,9901.517023,9929.49145,0.763710568,1.079824243,-0.316113674,0.014852421,25.15270563,109.9753906,2.207777948,10.87379754,-8.666019588,9929.299805,9933.25,9931.274902,9932.25,1.713671919,21.62650813,20.49549842,30.21490642,-69.77432401,9864.187256,9793.299805,64,92,-28,9999.156341,10025.90905,0,0,44.67918173,0.335202622,0.19224735,0.101280796,-7.862252232,39.0256721,34.99187192,24.04016476,-65.00812808,-108.116458,-2.251498207,-0.281730715,0.065728471,-0.347459186,3.915478403,3.66766217,0.247816233,9899.082458,0.724315974,0.721705404,17.43860985,9788.599609,9768.950195,9735.75,9804.859961,9927.190039,9975.425,-170.5650391,9837.831556,9926.351232,-88.51967541,0.012710885,-0.001326865,-0.028917239,-293.5996094,58.64410814,0.008015186,88.52511161,10092.71322,9858.136784,234.5764325,-0.186406797,-0.264679313,0.829342843,459100,9861.983398,-2.483398438,0.005147771,0.409050169,1,0.005618986,1
2017-10-04,9884.349609,9938.299805,9850.650391,9914.900391,156200,65.47550201,65.47550201,64.94999695,65.44309998,0,24124.15039,24230.44922,24058.65039,24113.30078,0,4739.5,4752,4715.850098,4730.649902,0,0.005618986,0.012902845,-0.001961228,0.00127141,0.000410747,0.002506996,0.001481905,0.009205313,637275.9516,908100,-0.069439969,-326412.3067,1753549.417,-1103823.995,28195.33428,9959.536292,36.70111991,1336.321302,9973.56001,10234.66168,9712.458336,5.235877121,0.38766901,0,0,9911.590007,10015.70505,9807.474967,2.100874612,0.515897723,0,0,9687.549805,10178.9502,9933.25,4.927030971,0.462658537,98.91923024,2.343179829,-24.83462835,0.321982174,-25.15661053,9944.991699,9958.036584,9903.576002,9928.410631,0.755727604,1.07259459,-0.316866985,0.005371404,25.32596993,179.5395996,-0.085539075,9.304765822,-9.390304897,9923.225098,9933.25,9928.237549,9932.25,0.856835959,20.91187351,22.35743898,28.23737812,-44.51522681,9864.187256,9793.299805,60,88,-28,9999.156341,9992.073129,0,0,48.98819727,0.465675049,0.31639047,0.196383654,-7.012858984,45.86053527,46.26585373,33.94045504,-53.73414627,-104.5350758,-1.69056253,-0.250136999,0.002555377,-0.252692376,1.388828102,3.211895357,-1.823067255,9900.521059,0.561898581,0.56032582,18.09849573,9859.5,9788.599609,9768.950195,9813.540039,9903.925098,9973.56001,-160.0199707,9863.521168,9925.260675,-61.73950769,0.014940213,0.004396535,-0.022926659,-232.6494141,72.53931392,0.008436719,89.87151228,10118.63864,9828.481382,290.1572557,-0.594285714,-0.181770561,0.959459459,615300,9901.283529,13.61686198,0.005208239,0.411179725,2,-0.002642507,0
2017-10-05,9927,9945.950195,9881.849609,9888.700195,147800,65.02050018,65.22000122,64.97000122,65.01950073,0,24114.75,24188.30078,24033.34961,24058.05078,0,4738.350098,4771.350098,4735,4762.049805,0,-0.002642507,0.00296163,-0.006472787,-0.008421321,-0.002291267,-0.001881461,0.006637545,0.008129286,521067.4445,760300,-0.112052174,-832980.3868,842450.1774,-1045203.699,27804.77172,9946.231616,34.90924989,1332.790063,9972.18501,10234.76591,9709.604109,5.266266123,0.341030299,0,0,9887.259993,9994.10013,9780.419857,2.161167741,0.506739985,0,0,9687.549805,10178.9502,9933.25,4.927710328,0.409341129,95.43736581,2.444297551,-24.18170033,-4.578754326,-19.602946,9922.958415,9957.109675,9901.287417,9925.469117,0.774368777,1.062766175,-0.288397398,-0.002486359,25.35010547,175.3647949,-2.722179009,7.225073369,-9.947252378,9891.299805,9933.25,9912.274902,9932.25,0.42841798,20.15250175,21.84653306,26.85319034,-41.82710868,9877.824707,9793.299805,56,84,-28,9999.156341,9961.620796,0,0,47.11897195,0.409076886,0.403318186,0.303985335,-6.897896402,44.33867598,40.93411289,40.73061285,-59.06588711,-89.08541475,-2.604125087,-0.24363282,-0.046682262,-0.196950558,-1.013666851,2.366782915,-3.380449766,9899.359934,-0.264250716,-0.264600475,17.78641961,9914.900391,9859.5,9788.599609,9844.130078,9878.680078,9972.18501,-128.0549316,9871.914177,9921.778725,-49.86454802,0.010226242,0.015710161,-0.024893645,-252.4501953,63.17993098,0.003800153,90.43938337,10098.54487,9845.825148,252.7197239,-0.24707081,-0.261369315,0.946222791,467500,9905.5,-16.79980469,-0.000351241,0.411034971,3,0.009202423,1
2017-10-06,9908.150391,9989.349609,9906.599609,9979.700195,195800,65.20500183,65.57949829,65.11499786,65.20999908,0,24083.55078,24242.05078,24074.34961,24190,0,4783.950195,4829.950195,4782.850098,4825.799805,0,0.009202423,0.006535598,0.002929865,-0.003561886,0.005484618,0.003180785,0.013387092,0.020113495,671203.2687,956100,-0.052934719,1831416.811,1440082.741,-905896.3851,29606.60611,9934.298445,42.7952908,1332.790063,9974.675,10236.5483,9712.801697,5.250763621,0.509594707,0,0,9871.801628,9976.886686,9766.716569,2.128994535,1.013386818,1,0,9687.549805,10178.9502,9933.25,4.926480217,0.594526167,95.95857064,2.486467157,-16.13531284,-6.890066028,-9.24524681,9908.970947,9964.173152,9913.350921,9929.486234,0.802611176,1.010346416,-0.20773524,-0.007130104,25.39774015,166.4753906,-4.133165513,4.971666396,-9.104831909,9838.449707,9933.25,9885.849854,9932.25,0.624606634,18.90877428,23.47487601,24.79769765,-11.55442244,9877.824707,9793.299805,52,80,-28,9687.549805,9961.620796,1,0,53.72363922,0.609059215,0.494603717,0.404770791,-4.634166255,47.08356147,59.45261668,48.88419443,-40.54738332,-50.3735725,-1.654090028,-0.16249897,-0.069845604,-0.092653366,-0.982654687,1.696895395,-2.679550082,9902.25946,0.920242279,0.916033848,18.87034004,9888.700195,9914.900391,9859.5,9886.280078,9864.460059,9974.675,-88.39492187,9907.84285,9927.295055,-19.45220574,0.012191307,0.021573454,-0.014048765,-142.2001953,70.37567781,0.004686971,91.2429548,10115.42636,9833.923644,281.5027112,0.202702703,-0.491428571,1.324763194,663300,9958.549805,21.15039063,0.003717805,0.412554783,4,0.000906821,1
2017-10-09,9988.200195,10015.75,9959.450195,9988.75,143900,65.39050293,65.44999695,65.27300262,65.41419983,0,24209.55078,24311.09961,24156.05078,24251.90039,0,4840,4854.450195,4805.549805,4832.700195,0,0.000906821,0.010117589,0.003131433,0.006070473,0.002558925,0.008057578,0.001429896,0.01483613,677081.4755,1100000,-0.045833539,1755823.966,1550317.756,-928446.3241,29737.09769,9924.937144,42.49233965,1333.998666,9977.37251,10238.65805,9716.086966,5.237562169,0.521772139,0,0,9870.191634,9966.681673,9773.701595,1.955180662,1.114355466,1,0,9687.549805,10178.9502,9933.25,4.925148281,0.612942523,91.99269404,2.521397027,-8.925363147,-7.297125452,-1.628237695,9896.270915,9968.186599,9924.950779,9933.876143,0.806334873,1.042026289,-0.235691415,-0.009230287,25.39212635,144.5278809,-4.155883088,2.853594247,-7.009477335,9851.649902,9933.25,9892.449951,9932.25,2.367108668,17.67703057,24.50708055,23.70466247,4.380447158,9877.824707,9793.299805,48,76,-28,9693.585801,9961.620796,0,0,54.33447158,0.639824857,0.552653653,0.483525185,-2.649720343,53.94754434,61.29425232,53.89366063,-38.70574768,-17.90101965,-1.502791939,-0.089847739,-0.073846031,-0.016001708,-3.093475486,0.738821219,-3.832296704,9902.99105,0.09068213,0.090641038,18.9781342,9979.700195,9888.700195,9914.900391,9926.310156,9866.89502,9977.37251,-51.06235352,9934.8119,9933.147907,1.663992489,0.007448346,0.020447296,0.00244366,24.34960938,56.4745944,0.004844415,92.37862723,10090.3217,9864.423321,225.8983776,-0.078745198,-0.26693836,0.734933606,807200,9987.983398,0.766601563,-0.001652103,0.411874939,0,0.002823196,1
2017-10-10,10013.7002,10034,10002.2998,10016.9502,148600,65.41500092,65.41999817,65.12000275,65.41459656,0,24304.80078,24379.75,24273.65039,24347.44922,0,4849.950195,4889.75,4847,4883.299805,0,0.002823196,0.003732577,6.06487E-06,0.003137517,0.003939849,0.006508856,0.010470256,0.011915123,665833.8183,1248600,-0.059511186,2103641.831,651705.7708,-887402.9431,30156.62456,9914.523484,41.62249648,1333.998666,9977.917529,10239.4854,9716.349663,5.242935016,0.574612885,0,0,9883.661654,9968.876693,9798.446615,1.72436172,1.282071704,1,0,9687.549805,10178.9502,9933.25,4.924879256,0.670329932,87.31842464,2.542511984,-0.925240394,-6.02274844,5.097508047,9887.525065,9971.996206,9939.104536,9940.029776,0.827908107,1.024440627,-0.19653252,-0.008964635,25.2911497,-13.51713867,-3.711817385,1.019926063,-4.731743448,9860.774902,9933.25,9897.012451,9932.25,11.86852978,16.75051321,25.08862874,22.83351451,21.58188274,9872.312256,9793.299805,44,72,-28,9706.472369,9961.620796,0,0,56.27145311,0.716655369,0.655179814,0.567479061,-0.420346212,52.53664557,68.12831244,62.95839381,-31.87168756,7.397188074,-1.036862558,-0.009308226,-0.06093847,0.051630244,-4.583547302,-0.325652485,-4.257894816,9910.072359,0.282319563,0.281921789,19.31403275,9988.75,9979.700195,9888.700195,9957.800195,9881.330078,9977.917529,-20.11733398,9962.191332,9941.129078,21.06225403,0.012969349,0.015969389,0.014621335,144.3505859,53.73878058,0.004511498,91.1429269,10085.39509,9870.439968,214.9551223,0.00541272,-0.087223587,1.032661571,955800,10017.75,-0.799804688,-0.001116653,0.411416823,1,-0.003209599,0
2017-10-11,10042.59961,10067.25,9955.799805,9984.799805,189700,65.25029755,65.31999969,65.125,65.23889923,0,24411.44922,24460.25,24054.25,24107.44922,0,4906.950195,4923.700195,4792.399902,4824.100098,0,-0.003209599,-0.000395464,-0.002685904,-0.002679855,-0.009857295,-0.005956283,-0.01212289,-0.001779564,574855.9423,1058900,-0.121777988,931845.9839,-389223.7975,-912795.3532,29547.76368,9903.640423,41.81484261,1333.998666,9972.505029,10228.74506,9716.264999,5.138930069,0.523990739,0,0,9898.061654,9986.586751,9809.536556,1.788736032,0.989907119,0,0,9687.549805,10178.9502,9933.25,4.927552197,0.604903874,89.73160171,2.567961184,2.788502573,-4.260498238,7.049000811,9889.225016,9972.396184,9946.134577,9943.346075,0.801970428,0.995039857,-0.193069429,-0.007738455,25.3087521,-99.90541992,-3.895783066,-0.510033785,-3.38574928,9877.399902,9933.25,9905.324951,9932.25,45.67473777,15.80298912,22.86026379,24.51124421,15.08887841,9886.737305,9793.299805,40,68,-28,9726.124027,9961.620796,0,0,53.48599951,0.679621485,0.67870057,0.628844679,0.641361069,51.41489929,63.0634625,64.16200908,-36.9365375,24.94537569,0.204722946,0.028043905,-0.043141995,0.0711859,-3.943019307,-1.04912585,-2.893893458,9913.078064,-0.320959873,-0.321476054,18.93108258,10016.9502,9988.75,9979.700195,9971.780078,9892.660059,9972.505029,-0.724951172,9969.727489,9945.288194,24.43929485,0.000510998,0.007049936,0.011477466,113.2998047,48.63852948,0.005018353,96.47154018,10069.78209,9875.22797,194.5541179,-0.031154239,0.21446863,1.276581427,766100,10002.61654,-17.81673177,0.006647697,0.414179025,2,0.011177048,1
2017-10-12,10011.2002,10104.4502,9977.099609,10096.40039,200900,65.15049744,65.24500275,64.98999786,65.20539856,0,24151.44922,24393.40039,23978.40039,24361.25,0,4845.350098,4891.200195,4811.75,4886.600098,0,0.011177048,0.007931575,-0.000513508,-0.003198032,0.010527899,0.000566827,0.012955784,0.000675833,750358.2458,1259800,-0.049689055,4001661.945,1854158.606,-616468.339,31793.23261,9900.42083,49.0705932,1333.998666,9973.360059,10231.12937,9715.590751,5.169156753,0.738663659,0,0,9924.95332,10005.54854,9844.358105,1.624092572,1.563630581,1,0,9687.549805,10178.9502,9933.25,4.927129751,0.832011113,93.49350013,2.56664761,14.56896329,-0.494605932,15.06356922,9907.875081,9977.942345,9969.252395,9954.683431,0.870659197,0.961980544,-0.091321346,-0.003715507,25.46221496,-101.8600586,-2.053645526,-1.533276782,-0.520368744,9939.899902,9933.25,9936.574951,9932.25,72.83736888,14.89199264,23.48598365,22.09616643,51.50173793,9889.862305,9793.299805,36,64,-28,9753.414104,9961.620796,0,0,60.7491038,1,0.798758952,0.710879779,3.97247635,55.99173428,98.06912997,76.42030164,-1.930870028,42.96008157,2.266888055,0.146352854,-0.005243025,0.151595879,-2.915503117,-1.422401303,-1.493101814,9962.544587,1.117704792,1.111504629,20.26038099,9984.799805,10016.9502,9988.75,10013.32012,9928.725098,9973.360059,39.96005859,10011.95179,9959.679832,52.27195755,0.010777163,0.021003791,0.037043925,360.6503906,48.63873799,0.005944413,98.40366908,10070.63753,9876.082583,194.554952,0.396108409,0.359269283,1.05904059,967000,10059.31673,37.08365885,0.000649149,0.414445088,3,0.007037142,1
2017-10-13,10123.7002,10191.90039,10120.09961,10167.4502,230100,65.05049896,65.05049896,64.65000153,65.04599762,0,24411.09961,24779.75,24387.80078,24689.15039,0,4899.25,4903.25,4871.799805,4878.299805,0,0.007037142,0.018292845,-0.002444597,-0.00295685,0.013459916,0.02412952,-0.001698582,0.011235195,823747.1393,1489900,-0.00750404,5765504.533,3595502.838,20708.35573,33412.47902,9913.490724,57.45876811,1333.998666,9977.402588,10244.51531,9710.289869,5.354353838,0.855744212,0,0,9966.07832,10043.68857,9888.468066,1.55748834,1.797327768,1,0,9687.549805,10191.90039,9939.725098,5.05492869,0.95152143,93.69415012,2.518125092,29.3004316,5.464401574,23.83603002,9932.537598,9987.605807,9999.744364,9970.443932,1.041976781,0.87742907,0.164547711,0.003410584,25.59721017,-241.6525879,0.266856223,-2.031486499,2.298342722,10011.4751,9939.725098,9975.600098,9938.725098,86.41868444,15.00048253,28.50423743,20.46755027,108.9018979,9897.649902,9793.299805,100,60,40,9788.517714,9961.620796,0,0,64.54486457,1,0.893207162,0.790222228,8.073469623,58.03478128,95.15214297,85.42824515,-4.847857025,74.75119485,2.998026595,0.293872889,0.054580158,0.239292731,-0.861814758,-1.310283994,0.448469236,10020.16125,0.703714214,0.701249701,21.10667038,10096.40039,9984.799805,10016.9502,10050.87012,9968.575098,9977.402588,73.4675293,10063.78459,9979.467486,84.31710577,0.015024533,0.01881319,0.04079251,398.5,79.11807105,0.005553038,93.37158203,10135.63873,9819.166446,316.4722842,0.548452221,0.175178754,1.145345943,1197100,10159.81673,7.633463542,-0.006422774,0.411818553,4,0.006235527,1
2017-10-16,10207.40039,10242.9502,10175.09961,10230.84961,203000,64.69000244,64.76499939,64.66500092,64.67299652,0,24815.40039,24878.65039,24516.55078,24703.05078,0,4897.350098,4918.399902,4871.5,4914.049805,0,0.006235527,0.01331655,-0.00573442,-0.008164999,0.000563016,0.014030511,0.007328373,0.005617343,954340.4265,1692900,0.014197572,6780444.036,1772300.834,779468.484,34678.29107,9938.284393,65.28404543,1342.316851,9984.675049,10270.42323,9698.926867,5.723735235,0.930754378,0,0,10007.10999,10083.64027,9930.57972,1.529517982,1.961771962,1,0,9687.549805,10242.9502,9965.25,5.562528454,0.97821286,91.8747351,2.407441249,45.56577533,13.48467633,32.08109901,9973.795898,9999.180777,10035.29902,9989.733242,1.184319124,0.729708454,0.45461067,0.013546447,25.70371588,-215.7248535,3.545085011,-1.882896825,5.427981836,10046.80029,9965.25,10006.02515,9964.25,93.20934222,15.57728831,30.81364897,19.2590024,131.7166133,9897.649902,9793.299805,100,56,44,9836.923635,9961.620796,0,0,67.55955739,1,1,0.897322038,12.5235327,63.67963489,97.82128602,97.01418632,-2.178713977,108.9229176,5.085377186,0.456126047,0.134889336,0.321236711,-0.38567386,-1.125361967,0.739688107,10081.81344,0.623552738,0.621616692,21.86183434,10167.4502,10096.40039,9984.799805,10099.29004,10012.8001,9984.675049,114.6149902,10119.47293,10003.40864,116.0642904,0.024642437,0.024237228,0.045180109,442.25,102.2862908,0.005380356,87.90018136,10189.24763,9780.102467,409.1451632,0.070110701,0.410701876,0.88222512,1400100,10216.2998,14.54980469,0.005672511,0.414153284,0,0.000351934,1
2017-10-17,10227.65039,10251.84961,10212.59961,10234.4502,195700,64.69000244,65.04000092,64.69000244,64.69460297,0,24697.25,24809.15039,24571.84961,24645.59961,0,4929.350098,4950.5,4912.799805,4930.799805,0,0.000351934,0.006589656,0.000334088,-0.005402249,-0.002325671,-0.001763964,0.003408594,0.010761946,976533.9127,1888600,0.016530539,5912471.269,465298.1609,918534.6644,34747.1646,9964.728704,72.28967236,1342.789258,9988.742578,10286.04714,9691.438016,5.952792548,0.913225441,0,0,10044.2083,10118.22852,9970.188086,1.473888486,1.78506716,1,0,9687.549805,10251.84961,9969.699707,5.649357767,0.969166365,86.61226159,2.290482475,58.07723639,22.40318834,35.67404805,10012.58757,10010.70579,10065.93766,10007.86042,1.220966168,0.661705482,0.559260686,0.025304147,25.70899263,-200.1429688,6.617127892,-1.138156051,7.755283943,10066.84961,9969.699707,10018.27466,9968.699707,96.60467111,16.19392984,30.55316908,18.64271327,134.4544887,9897.649902,9793.299805,100,52,48,9893.767353,9961.620796,0,0,67.7273878,1,1,0.964402387,16.07510334,60.69395951,96.91663653,96.63002184,-3.083363474,142.0805176,4.765097484,0.580316211,0.223974711,0.3563415,-0.308550003,-0.961999575,0.653449572,10123.68173,0.035193421,0.035187229,21.90472169,10230.84961,10167.4502,10096.40039,10142.79004,10050.29512,9988.742578,154.0474609,10157.79869,10025.4126,132.3860876,0.013673171,0.021713196,0.038029332,374.9501953,104.7343176,0.005712084,85.10735212,10198.21121,9779.273943,418.9372703,-0.025883524,0.316958277,0.964039409,1595800,10232.96647,1.483723958,0.002677605,0.415264808,1,-0.002305995,0
